0.619048 -0.428571 -1.40445e+306 1.40445e+306
0.714286 -0.428571 -1.40445e+306 1.40445e+306
0.809524 -0.428571 -1.40445e+306 1.40445e+306
0.904762 -0.428571 -1.40445e+306 1.40445e+306
1 -0.428571 2.11785e-314 1.19394e-16
-1 -0.333333 -1.40445e+306 1.40445e+306
-0.904762 -0.333333 -1.40445e+306 1.40445e+306
-0.809524 -0.333333 -1.40445e+306 1.40445e+306
-0.714286 -0.333333 -1.40445e+306 1.40445e+306
-0.619048 -0.333333 -1.40445e+306 1.40445e+306
-0.52381 -0.333333 -1.40445e+306 1.40445e+306
-0.428571 -0.333333 -1.40445e+306 1.40445e+306
-0.333333 -0.333333 -1.40445e+306 1.40445e+306
-0.238095 -0.333333 -1.40445e+306 1.40445e+306
-0.142857 -0.333333 -1.40445e+306 1.40445e+306
-0.047619 -0.333333 2.11785e-314 0.129074
0.047619 -0.333333 -1.40445e+306 1.40445e+306
0.142857 -0.333333 -1.40445e+306 1.40445e+306
0.238095 -0.333333 -1.40445e+306 1.40445e+306
0.333333 -0.333333 -1.40445e+306 1.40445e+306
0.428571 -0.333333 -1.40445e+306 1.40445e+306
0.52381 -0.333333 -1.40445e+306 1.40445e+306
0.619048 -0.333333 -1.40445e+306 1.40445e+306
0.714286 -0.333333 -1.40445e+306 1.40445e+306
0.809524 -0.333333 -1.40445e+306 1.40445e+306
0.904762 -0.333333 -1.40445e+306 1.40445e+306
1 -0.333333 2.11785e-314 1.06058e-16
-1 -0.238095 -1.40445e+306 1.40445e+306
-0.904762 -0.238095 -1.40445e+306 1.40445e+306
-0.809524 -0.238095 -1.40445e+306 1.40445e+306
-0.714286 -0.238095 -1.40445e+306 1.40445e+306
-0.619048 -0.238095 -1.40445e+306 1.40445e+306
-0.52381 -0.238095 -1.40445e+306 1.40445e+306
-0.428571 -0.238095 -1.40445e+306 1.40445e+306
-0.333333 -0.238095 -1.40445e+306 1.40445e+306
-0.238095 -0.238095 -1.40445e+306 1.40445e+306
-0.142857 -0.238095 -1.40445e+306 1.40445e+306
-0.047619 -0.238095 2.11785e-314 0.101374
0.047619 -0.238095 -1.40445e+306 1.40445e+306
0.142857 -0.238095 -1.40445e+306 1.40445e+306
0.238095 -0.238095 -1.40445e+306 1.40445e+306
0.333333 -0.238095 -1.40445e+306 1.40445e+306
0.428571 -0.238095 -1.40445e+306 1.40445e+306
0.52381 -0.238095 -1.40445e+306 1.40445e+306
0.619048 -0.238095 -1.40445e+306 1.40445e+306
0.714286 -0.238095 -1.40445e+306 1.40445e+306
0.809524 -0.238095 -1.40445e+306 1.40445e+306
0.904762 -0.238095 -1.40445e+306 1.40445e+306
1 -0.238095 2.11785e-314 8.32971e-17
-1 -0.142857 -1.40445e+306 1.40445e+306
-0.904762 -0.142857 -1.40445e+306 1.40445e+306
-0.809524 -0.142857 -1.40445e+306 1.40445e+306
-0.714286 -0.142857 -1.40445e+306 1.40445e+306
-0.619048 -0.142857 -1.40445e+306 1.40445e+306
-0.52381 -0.142857 -1.40445e+306 1.40445e+306
-0.428571 -0.142857 -1.40445e+306 1.40445e+306
-0.333333 -0.142857 -1.40445e+306 1.40445e+306
-0.238095 -0.142857 -1.40445e+306 1.40445e+306
-0.142857 -0.142857 -1.40445e+306 1.40445e+306
-0.047619 -0.142857 2.11785e-314 0.064667
0.047619 -0.142857 -1.40445e+306 1.40445e+306
0.142857 -0.142857 -1.40445e+306 1.40445e+306
0.238095 -0.142857 -1.40445e+306 1.40445e+306
0.333333 -0.142857 -1.40445e+306 1.40445e+306
0.428571 -0.142857 -1.40445e+306 1.40445e+306
0.52381 -0.142857 -1.40445e+306 1.40445e+306
0.619048 -0.142857 -1.40445e+306 1.40445e+306
0.714286 -0.142857 -1.40445e+306 1.40445e+306
0.809524 -0.142857 -1.40445e+306 1.40445e+306
0.904762 -0.142857 -1.40445e+306 1.40445e+306
1 -0.142857 2.11785e-314 5.31354e-17
-1 -0.047619 -1.40445e+306 1.40445e+306
-0.904762 -0.047619 -1.40445e+306 1.40445e+306
-0.809524 -0.047619 -1.40445e+306 1.40445e+306
-0.714286 -0.047619 -1.40445e+306 1.40445e+306
-0.619048 -0.047619 -1.40445e+306 1.40445e+306
-0.52381 -0.047619 -1.40445e+306 1.40445e+306
-0.428571 -0.047619 -1.40445e+306 1.40445e+306
-0.333333 -0.047619 -1.40445e+306 1.40445e+306
-0.238095 -0.047619 -1.40445e+306 1.40445e+306
-0.142857 -0.047619 -1.40445e+306 1.40445e+306
-0.047619 -0.047619 2.11785e-314 0.0222136
0.047619 -0.047619 0 0.0222136
0.142857 -0.047619 0 0.064667
0.238095 -0.047619 0 0.101374
0.333333 -0.047619 0 0.129074
0.428571 -0.047619 0 0.145305
0.52381 -0.047619 0 0.148626
0.619048 -0.047619 0 0.13874
0.714286 -0.047619 0 0.116526
0.809524 -0.047619 0 0.0839585
0.904762 -0.047619 0 0.043931
1 -0.047619 0 1.82524e-17
-1 0.047619 0 1.82524e-17
-0.904762 0.047619 0 0.043931
-0.809524 0.047619 0 0.0839585
-0.714286 0.047619 0 0.116526
-0.619048 0.047619 0 0.13874
-0.52381 0.047619 0 0.148626
-0.428571 0.047619 0 0.145305
-0.333333 0.047619 0 0.129074
-0.238095 0.047619 0 0.101374
-0.142857 0.047619 0 0.064667
-0.047619 0.047619 0 0.0222136
0.047619 0.047619 0 0.0222136
0.142857 0.047619 0 0.064667
0.238095 0.047619 0 0.101374
0.333333 0.047619 0 0.129074
0.428571 0.047619 0 0.145305
0.52381 0.047619 0 0.148626
0.619048 0.047619 0 0.13874
0.714286 0.047619 0 0.116526
0.809524 0.047619 0 0.0839585
0.904762 0.047619 0 0.043931
1 0.047619 0 1.82524e-17
-1 0.142857 0 5.31354e-17
-0.904762 0.142857 0 0.127889
-0.809524 0.142857 0 0.244415
-0.714286 0.142857 0 0.339224
-0.619048 0.142857 0 0.403891
-0.52381 0.142857 0 0.432671
-0.428571 0.142857 0 0.423005
-0.333333 0.142857 0 0.375754
-0.238095 0.142857 0 0.295116
-0.142857 0.142857 0 0.188255
-0.047619 0.142857 0 0.064667
0.047619 0.142857 0 0.064667
0.142857 0.142857 0 0.188255
0.238095 0.142857 0 0.295116
0.333333 0.142857 0 0.375754
0.428571 0.142857 0 0.423005
0.52381 0.142857 0 0.432671
0.619048 0.142857 0 0.403891
0.714286 0.142857 0 0.339224
0.809524 0.142857 0 0.244415
0.904762 0.142857 0 0.127889
1 0.142857 0 5.31354e-17
-1 0.238095 0 8.32971e-17
-0.904762 0.238095 0 0.200484
-0.809524 0.238095 0 0.383155
-0.714286 0.238095 0 0.53178
-0.619048 0.238095 0 0.633155
-0.52381 0.238095 0 0.678271
-0.428571 0.238095 0 0.663119
-0.333333 0.238095 0 0.589047
-0.238095 0.238095 0 0.462635
-0.142857 0.238095 0 0.295116
-0.047619 0.238095 0 0.101374
0.047619 0.238095 0 0.101374
0.142857 0.238095 0 0.295116
0.238095 0.238095 0 0.462635
0.333333 0.238095 0 0.589047
0.428571 0.238095 0 0.663119
0.52381 0.238095 0 0.678271
0.619048 0.238095 0 0.633155
0.714286 0.238095 0 0.53178
0.809524 0.238095 0 0.383155
0.904762 0.238095 0 0.200484
1 0.238095 0 8.32971e-17
-1 0.333333 0 1.06058e-16
-0.904762 0.333333 0 0.255265
-0.809524 0.333333 0 0.487849
-0.714286 0.333333 0 0.677086
-0.619048 0.333333 0 0.80616
-0.52381 0.333333 0 0.863604
-0.428571 0.333333 0 0.844312
-0.333333 0.333333 0 0.75
-0.238095 0.333333 0 0.589047
-0.142857 0.333333 0 0.375754
-0.047619 0.333333 0 0.129074
0.047619 0.333333 0 0.129074
0.142857 0.333333 0 0.375754
0.238095 0.333333 0 0.589047
0.333333 0.333333 0 0.75
0.428571 0.333333 0 0.844312
0.52381 0.333333 0 0.863604
0.619048 0.333333 0 0.80616
0.714286 0.333333 0 0.677086
0.809524 0.333333 0 0.487849
0.904762 0.333333 0 0.255265
1 0.333333 0 1.06058e-16
-1 0.428571 0 1.19394e-16
-0.904762 0.428571 0 0.287365
-0.809524 0.428571 0 0.549196
-0.714286 0.428571 0 0.762229
-0.619048 0.428571 0 0.907535
-0.52381 0.428571 0 0.972202
-0.428571 0.428571 0 0.950484
-0.333333 0.428571 0 0.844312
-0.238095 0.428571 0 0.663119
-0.142857 0.428571 0 0.423005
-0.047619 0.428571 0 0.145305
0.047619 0.428571 0 0.145305
0.142857 0.428571 0 0.423005
0.238095 0.428571 0 0.663119
0.333333 0.428571 0 0.844312
0.428571 0.428571 0 0.950484
0.52381 0.428571 0 0.972202
0.619048 0.428571 0 0.907535
0.714286 0.428571 0 0.762229
0.809524 0.428571 0 0.549196
0.904762 0.428571 0 0.287365
1 0.428571 0 1.19394e-16
-1 0.52381 0 1.22122e-16
-0.904762 0.52381 0 0.293931
-0.809524 0.52381 0 0.561745
-0.714286 0.52381 0 0.779645
-0.619048 0.52381 0 0.928271
-0.52381 0.52381 0 0.994415
-0.428571 0.52381 0 0.972202
-0.333333 0.52381 0 0.863604
-0.238095 0.52381 0 0.678271
-0.142857 0.52381 0 0.432671
-0.047619 0.52381 0 0.148626
0.047619 0.52381 0 0.148626
0.142857 0.52381 0 0.432671
0.238095 0.52381 0 0.678271
0.333333 0.52381 0 0.863604
0.428571 0.52381 0 0.972202
0.52381 0.52381 0 0.994415
0.619048 0.52381 0 0.928271
0.714286 0.52381 0 0.779645
0.809524 0.52381 0 0.561745
0.904762 0.52381 0 0.293931
1 0.52381 0 1.22122e-16
-1 0.619048 0 1.13999e-16
-0.904762 0.619048 0 0.27438
-0.809524 0.619048 0 0.52438
-0.714286 0.619048 0 0.727786
-0.619048 0.619048 0 0.866526
-0.52381 0.619048 0 0.928271
-0.428571 0.619048 0 0.907535
-0.333333 0.619048 0 0.80616
-0.238095 0.619048 0 0.633155
-0.142857 0.619048 0 0.403891
-0.047619 0.619048 0 0.13874
0.047619 0.619048 0 0.13874
0.142857 0.619048 0 0.403891
0.238095 0.619048 0 0.633155
0.333333 0.619048 0 0.80616
0.428571 0.619048 0 0.907535
0.52381 0.619048 0 0.928271
0.619048 0.619048 0 0.866526
0.714286 0.619048 0 0.727786
0.809524 0.619048 0 0.52438
0.904762 0.619048 0 0.27438
1 0.619048 0 1.13999e-16
-1 0.714286 0 9.57467e-17
-0.904762 0.714286 0 0.230449
-0.809524 0.714286 0 0.440421
-0.714286 0.714286 0 0.61126
-0.619048 0.714286 0 0.727786
-0.52381 0.714286 0 0.779645
-0.428571 0.714286 0 0.762229
-0.333333 0.714286 0 0.677086
-0.238095 0.714286 0 0.53178
-0.142857 0.714286 0 0.339224
-0.047619 0.714286 0 0.116526
0.047619 0.714286 0 0.116526
0.142857 0.714286 0 0.339224
0.238095 0.714286 0 0.53178
0.333333 0.714286 0 0.677086
0.428571 0.714286 0 0.762229
0.52381 0.714286 0 0.779645
0.619048 0.714286 0 0.727786
0.714286 0.714286 0 0.61126
0.809524 0.714286 0 0.440421
0.904762 0.714286 0 0.230449
1 0.714286 0 9.57467e-17
-1 0.809524 0 6.89868e-17
-0.904762 0.809524 0 0.166042
-0.809524 0.809524 0 0.317329
-0.714286 0.809524 0 0.440421
-0.619048 0.809524 0 0.52438
-0.52381 0.809524 0 0.561745
-0.428571 0.809524 0 0.549196
-0.333333 0.809524 0 0.487849
-0.238095 0.809524 0 0.383155
-0.142857 0.809524 0 0.244415
-0.047619 0.809524 0 0.0839585
0.047619 0.809524 0 0.0839585
0.142857 0.809524 0 0.244415
0.238095 0.809524 0 0.383155
0.333333 0.809524 0 0.487849
0.428571 0.809524 0 0.549196
0.52381 0.809524 0 0.561745
0.619048 0.809524 0 0.52438
0.714286 0.809524 0 0.440421
0.809524 0.809524 0 0.317329
0.904762 0.809524 0 0.166042
1 0.809524 0 6.89868e-17
-1 0.904762 0 3.60971e-17
-0.904762 0.904762 0 0.0868806
-0.809524 0.904762 0 0.166042
-0.714286 0.904762 0 0.230449
-0.619048 0.904762 0 0.27438
-0.52381 0.904762 0 0.293931
-0.428571 0.904762 0 0.287365
-0.333333 0.904762 0 0.255265
-0.238095 0.904762 0 0.200484
-0.142857 0.904762 0 0.127889
-0.047619 0.904762 0 0.043931
0.047619 0.904762 0 0.043931
0.142857 0.904762 0 0.127889
0.238095 0.904762 0 0.200484
0.333333 0.904762 0 0.255265
0.428571 0.904762 0 0.287365
0.52381 0.904762 0 0.293931
0.619048 0.904762 0 0.27438
0.714286 0.904762 0 0.230449
0.809524 0.904762 0 0.166042
0.904762 0.904762 0 0.0868806
1 0.904762 0 3.60971e-17
-1 1 0 1.49976e-32
-0.904762 1 0 3.60971e-17
-0.809524 1 0 6.89868e-17
-0.714286 1 0 9.57467e-17
-0.619048 1 0 1.13999e-16
-0.52381 1 0 1.22122e-16
-0.428571 1 0 1.19394e-16
-0.333333 1 0 1.06058e-16
-0.238095 1 0 8.32971e-17
-0.142857 1 0 5.31354e-17
-0.047619 1 0 1.82524e-17
0.047619 1 0 1.82524e-17
0.142857 1 0 5.31354e-17
0.238095 1 0 8.32971e-17
0.333333 1 0 1.06058e-16
0.428571 1 0 1.19394e-16
0.52381 1 0 1.22122e-16
0.619048 1 0 1.13999e-16
0.714286 1 0 9.57467e-17
0.809524 1 0 6.89868e-17
0.904762 1 0 3.60971e-17
1 1 0 1.49976e-32
